MonsoonIntensity,TopographyDrainage,RiverManagement,Deforestation,Urbanization,ClimateChange,DamsQuality,Siltation,AgriculturalPractices,Encroachments,IneffectiveDisasterPreparedness,DrainageSystems,CoastalVulnerability,Landslides,Watersheds,DeterioratingInfrastructure,PopulationScore,WetlandLoss,InadequatePlanning,PoliticalFactors,FloodProbability
3,6,4,7,5,10,4,3,4,10,4,3,5,7,4,8,6,3,7,1,0.4720234413627854
2,7,3,2,7,7,7,6,10,4,5,4,5,3,5,6,12,4,4,8,0.5478167417523839
6,8,4,4,4,7,6,4,7,6,4,8,10,1,6,3,5,5,5,9,0.5752697501683817
5,5,6,6,4,4,10,4,5,3,4,7,7,6,3,5,8,5,6,8,0.5675614683617286
4,6,4,5,3,5,2,7,3,9,4,3,4,0,2,4,3,6,8,5,0.38129646835803155
8,2,5,6,5,3,4,2,4,5,8,10,2,6,4,3,7,4,7,1,0.5382881514115554
7,9,6,5,9,2,3,10,7,1,3,6,5,6,5,5,2,6,6,4,0.5078498908731236
1,2,6,8,6,3,8,6,2,5,2,1,6,8,8,7,3,6,5,6,0.42155121378509974
6,8,5,7,2,6,2,5,2,3,5,3,5,4,4,3,2,6,7,4,0.432059513882952
4,9,4,6,4,6,4,4,5,4,0,6,8,5,7,3,9,5,7,1,0.48432898427614707
8,4,7,5,3,6,6,5,6,5,2,2,1,6,6,4,5,5,4,3,0.49591840717333624
3,5,6,6,8,6,4,8,7,2,8,8,3,6,4,9,4,5,3,3,0.5194480165745645
4,8,7,5,2,6,7,3,7,2,8,3,5,6,3,6,11,3,9,1,0.6799240974877633
5,4,6,7,9,4,6,3,7,2,3,7,3,5,7,4,4,5,5,6,0.4887741909396256
5,5,4,6,5,6,2,4,5,3,3,9,9,1,7,4,2,6,4,6,0.3887275863028987
3,4,4,1,8,2,6,4,4,5,5,4,7,11,1,1,7,6,1,8,0.41279757887505386
6,6,8,7,2,4,3,5,5,6,8,4,2,7,4,5,7,4,9,9,0.5486921759852644
4,4,6,8,8,5,4,2,5,11,6,10,7,3,10,2,7,13,5,3,0.6528119024869592
4,6,8,6,12,3,5,6,5,8,3,1,8,3,6,2,6,7,6,2,0.5377555942590078
2,4,4,5,4,5,3,6,6,5,9,11,4,3,6,5,7,5,4,3,0.4844690128622705
5,5,7,4,2,2,7,5,5,5,2,4,2,6,6,5,7,11,6,6,0.517750880241668
3,7,4,4,7,6,3,5,6,7,5,2,2,9,1,4,6,6,9,7,0.45689296370620736
3,4,7,6,3,1,4,1,6,4,3,7,3,5,8,4,6,3,8,6,0.4167143509805056
8,3,5,2,5,3,4,4,3,4,3,4,4,3,3,4,4,4,3,4,0.3975091138941441
6,6,4,10,6,7,5,6,2,3,8,4,5,1,4,5,6,2,7,6,0.5271967018863114
2,6,10,3,5,5,3,4,3,4,4,3,3,7,6,2,9,5,3,5,0.4893108438532217
3,9,7,4,2,6,3,4,6,2,6,4,9,6,5,3,0,9,4,5,0.4232857477933916
6,9,3,8,5,8,1,7,8,5,4,7,10,1,3,9,2,4,2,5,0.5394662040750943
3,2,3,4,7,6,1,10,4,5,5,3,6,8,5,6,3,5,7,8,0.5589360425391673
4,4,3,4,1,4,5,1,4,4,8,4,5,3,7,6,5,5,2,6,0.4390098018243996
12,3,6,2,3,5,9,6,9,7,8,7,9,5,5,0,3,3,5,4,0.5175686457328686
4,4,7,2,2,5,6,6,3,2,4,5,9,6,3,2,6,3,3,7,0.44263386741444216
4,5,6,5,4,5,2,4,9,8,7,4,5,6,8,9,5,4,5,5,0.5929667534537831
5,1,4,6,2,3,5,6,2,5,1,5,6,7,2,4,3,8,6,7,0.4397421234736288
6,5,7,5,5,2,2,4,3,4,6,6,3,10,7,3,7,0,6,7,0.5208121387195774
6,7,6,7,5,9,3,2,4,6,3,2,5,8,10,4,9,8,3,12,0.5881872821285059
1,4,6,6,10,6,6,4,3,3,4,4,7,2,6,2,9,9,9,4,0.4709997260465503
5,3,5,5,3,4,4,4,3,1,5,14,3,6,5,3,3,5,7,7,0.4867270455300225
4,5,4,0,4,3,12,6,5,9,3,5,11,5,7,5,4,0,8,6,0.6035948463513636
5,8,6,6,3,4,7,2,2,7,4,8,6,3,5,5,5,2,9,4,0.47855421694269645
2,5,8,5,4,5,6,9,5,4,5,3,10,8,6,9,11,9,4,7,0.5998116470048859
2,3,4,5,4,8,3,6,4,3,5,7,4,1,6,11,4,2,2,8,0.4249815906474258
6,2,9,7,3,6,5,2,2,4,3,6,5,5,8,5,1,8,8,7,0.4317741685042128
3,1,10,2,3,8,10,3,5,6,3,5,5,5,7,3,6,6,4,6,0.6264786105060928
3,2,4,7,7,5,6,7,5,8,6,6,3,4,5,5,8,5,5,5,0.5484577867885055
4,9,4,5,7,3,6,4,8,9,2,5,6,3,5,7,6,4,8,5,0.6173119067528723
9,4,9,6,7,4,11,5,4,9,8,4,6,6,3,7,5,6,3,6,0.6268236738070508
5,7,5,5,5,4,5,7,7,4,9,6,10,12,6,4,6,8,6,6,0.7323464644992667
10,1,9,7,6,3,4,3,4,3,3,5,6,4,5,5,5,4,2,4,0.41506564992525957
6,3,4,4,6,6,5,2,3,5,2,8,3,7,4,6,2,5,4,7,0.32730761885185117
7,7,4,2,10,7,2,5,5,8,5,7,8,8,2,2,3,8,4,7,0.5177242823604887
5,8,3,0,6,3,4,6,4,5,7,5,8,8,6,5,10,5,1,8,0.6208635488320022
6,5,4,4,6,6,1,3,5,2,5,3,0,0,2,6,6,6,5,3,0.38014982871737946
3,4,6,3,1,2,6,6,5,8,3,3,6,5,6,5,8,5,10,6,0.5580268251880566
10,6,6,5,11,3,7,7,2,5,7,5,5,1,3,3,2,4,4,1,0.4402510070514799
1,7,4,4,6,4,5,6,7,5,6,7,3,5,4,5,9,8,4,3,0.48340366008137675
12,5,4,5,7,5,4,5,2,5,5,5,3,3,5,2,4,6,7,6,0.47951346791327587
8,6,4,5,4,5,5,7,4,6,6,5,4,5,2,2,3,2,4,2,0.462887133677588
3,6,2,8,10,7,5,3,7,4,5,5,3,6,6,2,4,1,6,1,0.5798577513785899
9,5,4,2,9,2,7,6,3,4,4,4,8,5,3,5,3,2,9,7,0.47903662514503553
2,5,5,9,11,3,5,3,2,4,3,5,2,6,7,7,7,4,3,4,0.42688503927418986
1,4,6,5,3,7,7,6,6,5,6,3,6,4,2,3,5,2,2,2,0.37488972602042314
4,6,9,4,2,7,3,4,4,10,7,3,3,6,0,4,6,8,4,5,0.4930246176053965
7,3,6,8,2,6,7,3,4,3,5,4,5,4,5,4,6,7,6,5,0.48044798172905356
9,3,8,3,2,5,3,2,6,7,8,8,4,5,4,3,4,6,5,10,0.5571032024155185
5,11,7,6,3,3,4,5,9,2,5,2,2,4,4,4,5,8,4,5,0.4500365933352848
6,7,8,4,3,6,3,6,4,2,13,2,3,3,6,10,6,4,4,3,0.5467527360666992
4,8,7,6,4,5,8,6,7,3,4,2,4,8,7,5,6,6,5,5,0.5057348132792377
3,9,5,3,3,4,6,9,0,5,2,5,7,2,6,5,8,3,5,3,0.4061149802134742
10,5,5,3,4,2,6,3,6,3,4,4,6,6,6,3,6,3,5,10,0.5046041611284175
6,7,5,6,10,4,8,6,5,5,5,5,6,2,7,4,7,10,7,7,0.6057950706342456
3,8,2,7,3,7,7,5,5,1,6,5,4,3,5,7,1,3,6,10,0.49922061766158354
5,8,7,5,4,2,2,8,6,1,8,4,11,2,4,6,8,8,7,4,0.4968199518446721
5,4,5,3,3,2,5,5,6,4,6,9,3,8,4,6,4,4,2,4,0.46314474511812004
1,3,2,5,4,7,4,5,4,7,4,3,4,8,4,5,4,4,3,5,0.46349531105999175
2,5,7,4,3,9,5,3,6,3,3,1,3,2,9,5,5,6,3,6,0.48236801626552717
6,5,7,4,4,4,7,4,4,5,1,4,8,5,2,4,5,5,5,8,0.4946571609073799
3,4,3,2,8,4,3,5,7,1,6,4,5,6,6,7,2,2,5,8,0.4971684082092382
1,4,8,4,0,2,4,5,5,5,9,7,2,6,3,4,6,1,6,3,0.40357430817232764
6,5,2,2,7,4,6,3,6,3,1,6,4,7,6,5,4,7,2,3,0.48547519679358403
1,4,7,8,4,4,4,5,4,10,2,6,6,5,6,4,4,5,6,3,0.4965879541866945
9,8,7,3,4,9,5,3,6,5,2,8,5,8,8,2,5,9,5,7,0.6122918302317037
3,6,9,8,6,4,4,4,1,5,5,3,7,5,4,5,8,5,2,8,0.493390340620319
5,4,3,4,7,11,5,7,3,5,4,3,7,8,5,8,5,5,6,4,0.5629840534950314
9,7,6,5,5,4,5,5,8,5,7,3,6,5,5,6,4,4,4,2,0.4974156455533792
3,4,4,7,2,3,5,2,4,8,7,2,9,3,5,8,4,9,5,7,0.5649804731183785
4,10,7,7,5,5,5,3,3,6,3,8,4,5,3,6,4,5,5,7,0.4450801476514267
4,3,3,4,3,4,8,6,5,5,6,3,3,1,3,8,4,3,6,6,0.4257000592313847
7,2,3,6,4,6,8,3,6,3,4,8,5,4,5,9,4,2,3,1,0.4963083146248368
5,6,5,6,4,6,7,5,4,7,3,10,11,9,1,4,6,5,7,5,0.5854612269688076
6,6,1,5,6,4,2,10,6,3,7,8,5,2,7,8,2,6,5,9,0.501731139801143
6,5,3,5,6,7,4,7,7,6,1,7,5,5,6,5,6,8,7,7,0.4969419000813039
3,3,3,8,2,5,6,8,7,4,8,4,7,1,8,4,6,2,4,4,0.5535898768453271
2,6,7,3,2,5,9,9,5,4,3,8,4,3,6,5,7,1,4,3,0.43001998019955806
3,3,5,5,7,6,5,4,4,5,4,8,5,3,7,4,4,1,2,3,0.47552412248674947
2,7,8,6,6,3,8,6,8,6,5,4,2,4,7,6,3,8,7,5,0.5055415621810448
6,4,6,7,2,5,4,8,4,3,2,8,4,6,6,3,3,9,6,3,0.41060807134549543
4,4,8,2,8,3,5,2,5,7,4,5,3,6,5,4,4,2,8,3,0.42243853254630254
2,2,9,6,5,5,4,5,5,4,4,2,2,7,3,6,4,5,9,2,0.418264061991685
6,7,8,8,1,3,4,3,7,3,6,3,6,10,6,6,5,0,4,3,0.4795561462961808
4,10,7,3,5,6,5,7,2,8,0,6,2,4,3,5,4,5,7,3,0.5442044803079787
2,3,6,4,7,9,5,3,4,4,6,3,11,5,2,4,6,5,4,8,0.5062232202572602
8,6,6,5,7,5,5,6,3,5,7,4,7,6,5,9,2,4,7,3,0.5040921774679856
5,4,7,6,6,3,6,3,5,6,2,8,7,8,6,4,4,5,6,7,0.5105031153183798
8,5,6,9,3,3,5,4,3,4,8,2,5,5,3,3,4,5,7,4,0.46825766237963956
4,3,5,6,5,6,1,5,5,6,2,4,7,5,4,7,2,4,4,5,0.5733914601205321
4,6,9,7,5,1,3,8,4,7,7,9,4,5,2,3,8,6,6,3,0.46515830342321124
3,5,10,7,2,4,4,7,7,3,5,5,3,4,4,5,8,3,2,3,0.5300337418283317
3,9,6,7,2,2,4,4,6,5,4,10,5,5,4,6,4,4,7,6,0.4825162346559182
1,4,2,10,5,6,5,13,5,2,2,6,8,10,8,1,7,6,6,6,0.689302995199423
11,5,4,8,4,3,6,5,4,8,4,6,8,8,6,7,7,6,6,4,0.6570605559274858
5,2,4,5,6,4,6,3,5,6,1,5,5,3,3,6,4,3,2,2,0.30005137251709524
7,2,5,3,6,4,4,8,5,4,3,8,5,6,4,6,3,6,4,5,0.5279516120906911
7,3,4,3,6,2,3,2,5,3,4,7,5,3,2,2,4,1,4,9,0.387561853347856
6,1,7,6,7,6,5,6,1,6,7,5,5,5,5,3,5,4,1,5,0.5158764427322953
3,3,11,4,3,4,5,7,7,1,4,4,5,7,7,6,6,6,8,5,0.5250804125236068
4,7,3,5,8,7,4,7,7,5,3,11,8,8,2,5,2,7,8,5,0.6579821391418896
3,3,2,6,4,5,4,6,3,8,6,3,8,7,6,6,4,12,5,8,0.565118852215581
8,1,5,5,9,2,8,7,4,5,6,1,6,7,6,3,8,5,7,7,0.5680492324156866
7,3,1,9,6,9,1,6,4,6,6,4,9,4,7,6,3,7,4,11,0.45788772542399137
2,7,4,6,5,7,3,4,3,4,5,5,4,5,8,5,4,6,6,3,0.5596612778223863
2,3,5,6,5,5,5,5,8,4,6,5,5,3,6,10,6,6,6,3,0.5049609866391599
5,6,5,4,6,5,6,4,2,7,3,6,2,4,4,4,3,5,6,5,0.44162569143120883
4,6,7,4,5,5,4,3,6,5,1,6,7,6,2,6,10,2,5,5,0.5070911835238887
1,6,9,6,5,7,7,2,5,5,4,7,1,7,7,8,3,4,5,11,0.535887046326924
3,2,9,6,5,5,3,3,5,1,4,3,2,4,9,2,5,5,5,6,0.48830545271273135
5,5,5,6,3,5,2,3,6,5,2,5,6,0,7,6,4,5,2,4,0.5060675000597485
2,1,2,7,10,7,5,7,8,10,3,10,6,2,8,3,10,8,6,3,0.6755824407286399
4,5,6,3,3,3,10,1,2,6,4,2,5,3,7,3,5,8,0,6,0.3305539545119238
2,2,7,6,5,5,3,4,2,5,1,5,5,7,6,6,5,3,7,8,0.5172793913287187
2,3,4,4,4,6,6,3,3,3,4,6,5,5,6,3,6,4,5,5,0.4437321248361562
7,7,2,8,3,0,4,6,6,2,7,5,5,5,7,2,5,3,1,5,0.44430995750082275
4,6,7,6,3,4,5,3,7,4,4,4,2,2,4,7,8,6,5,7,0.42144195024568987
3,5,6,2,7,4,5,3,3,2,6,5,5,1,7,3,4,9,2,3,0.4614704390902342
4,6,9,7,3,4,3,6,5,3,5,3,8,4,7,5,5,7,5,3,0.5570463601479938
4,4,2,4,8,5,4,3,5,3,3,5,7,8,7,6,4,2,11,5,0.5318346531620323
6,3,7,8,6,5,7,1,8,6,9,8,7,7,8,5,11,3,7,3,0.6900845403461863
5,3,8,4,6,3,5,5,6,3,6,5,1,5,2,4,4,7,6,7,0.5595655493494024
2,3,7,2,9,9,7,3,3,8,4,2,7,4,7,3,5,7,3,5,0.54132080152938
4,1,6,2,2,1,8,5,6,6,6,6,5,1,2,3,7,8,4,9,0.4820103095175233
8,5,3,7,4,3,4,10,6,5,6,7,5,4,3,3,7,4,2,4,0.5029566106532288
8,6,2,8,3,2,6,2,4,2,6,2,4,2,4,2,3,1,6,9,0.4404723665097679
5,7,3,5,1,2,5,5,4,7,3,4,4,4,7,8,6,7,7,7,0.5249095872005207
6,4,7,2,5,6,8,5,9,7,5,2,4,4,7,5,6,7,6,6,0.4752367526662126
6,1,5,1,7,2,1,3,5,9,4,3,4,3,4,1,6,3,4,3,0.373327542342088
9,2,8,10,5,3,4,5,2,6,7,7,6,3,7,3,3,5,3,9,0.49512704080046677
1,4,5,6,5,4,3,8,3,4,6,4,4,6,10,7,7,1,7,3,0.4961358917496097
3,4,6,4,3,4,4,5,3,6,5,6,8,4,5,5,6,3,6,7,0.5128715568514685
7,5,5,5,4,9,3,8,2,7,3,3,3,5,4,2,5,3,6,4,0.5384450181016991
6,5,4,7,7,8,7,5,6,9,5,3,6,2,3,2,1,3,2,7,0.4910774143718422
5,4,8,5,2,6,6,4,4,6,6,8,1,6,3,2,6,6,5,10,0.47946072368859344
6,2,5,4,7,6,3,4,4,4,5,3,2,2,9,6,8,9,2,4,0.49473987335172764
4,4,5,8,3,5,4,4,5,7,4,5,1,2,8,8,6,8,5,2,0.49572569115334375
5,3,4,5,3,7,7,5,8,6,3,6,3,7,5,2,3,6,6,2,0.4530474261375722
2,4,5,4,7,9,11,4,3,6,1,5,7,4,9,2,8,2,3,5,0.5172191306730646
5,5,4,4,8,6,5,4,5,5,4,5,6,3,6,5,6,5,4,2,0.45686605768892585
5,5,5,7,4,5,4,3,5,4,7,6,8,4,2,5,8,6,4,7,0.5464120971359021
5,4,4,1,7,3,1,7,6,7,6,1,4,5,3,9,1,8,5,7,0.45034738860955176
2,2,3,5,6,6,0,5,4,4,3,6,4,5,7,3,1,6,6,5,0.4501873343807903
3,8,2,6,4,1,6,3,6,3,6,1,2,4,3,1,9,8,2,3,0.4059177525523342
3,6,6,4,2,6,14,6,4,11,4,6,9,5,4,5,8,8,7,9,0.617482435164253
2,4,5,7,8,7,0,5,1,3,9,8,2,4,10,6,4,3,9,3,0.5519588118575057
12,4,4,6,4,5,6,5,6,3,10,5,6,5,5,3,1,3,8,1,0.5383017105815646
9,6,5,6,1,4,4,11,7,3,7,8,3,7,5,3,6,4,4,7,0.5101859023252611
2,3,4,2,8,6,5,3,7,8,2,1,2,4,2,3,8,2,4,8,0.4845372051092596
7,6,2,1,5,7,1,6,3,10,7,9,5,6,7,5,3,4,7,7,0.5464389131719669
6,4,3,4,5,4,5,5,11,8,3,7,4,6,4,3,4,1,4,5,0.5454978644370372
5,2,7,6,2,6,5,5,3,4,3,4,5,5,7,7,4,5,3,7,0.5993046207440212
6,9,5,6,9,8,5,2,7,9,5,6,4,6,4,3,4,6,4,3,0.5444073473431944
4,5,5,5,5,4,4,1,2,4,4,5,7,2,5,4,4,9,4,3,0.37153991773843165
6,2,3,5,4,9,9,6,8,5,5,5,1,11,3,7,8,5,8,3,0.5914148968936276
1,7,12,10,4,3,4,5,4,9,7,2,5,4,7,3,5,7,4,7,0.5110202334244542
6,4,2,7,6,5,6,9,2,4,8,3,6,5,7,5,6,8,5,3,0.5612878542265961
3,4,2,4,3,4,6,6,5,10,9,4,8,2,4,5,2,7,9,4,0.48497123896955974
4,4,6,9,5,7,6,4,5,6,5,4,4,5,6,4,4,6,2,5,0.4987756933324259
8,5,3,5,9,4,8,6,4,7,5,5,4,6,4,5,4,2,6,5,0.6177356741033206
6,3,5,5,4,7,5,5,2,3,8,4,3,3,4,9,4,3,2,6,0.3937183137472685
3,8,4,4,7,4,4,1,1,3,10,6,2,5,7,3,3,4,5,5,0.3513758638364815
4,8,8,6,5,8,5,5,7,9,3,5,10,2,4,3,2,4,10,4,0.5143026355679023
5,5,10,6,5,4,5,3,4,5,4,4,5,2,3,1,5,13,6,6,0.48444592232519484
10,3,10,3,3,3,3,6,8,7,7,7,8,5,7,3,5,3,6,5,0.5090729388158739
7,6,1,2,9,6,4,6,2,5,5,4,6,5,6,2,2,4,8,6,0.41172029567467805
4,4,6,3,2,2,6,5,6,4,7,7,4,5,6,6,4,5,3,7,0.4743903632597334
5,8,8,8,5,7,5,5,5,8,2,3,6,3,11,8,2,3,7,2,0.5614431541798988
5,9,4,4,3,5,5,6,4,4,3,7,5,4,2,7,6,6,6,2,0.4296787960459123
7,2,3,4,2,5,8,5,5,4,3,4,7,10,4,4,3,2,6,7,0.41019700114802765
2,8,4,3,5,5,4,7,4,6,5,4,4,2,5,3,4,8,3,9,0.409983709658548
4,4,0,2,3,8,2,2,3,5,4,3,4,8,4,7,3,7,5,7,0.4352049900510276
8,6,6,2,7,12,8,3,6,5,2,6,5,7,3,2,6,3,3,7,0.5755473641840096
0,4,4,4,4,5,4,6,3,7,6,8,6,5,7,4,7,3,9,3,0.495813725941618
6,6,3,5,3,5,3,7,3,1,10,2,6,8,10,4,4,5,3,6,0.4635171299174029
1,5,3,4,9,2,2,5,3,3,8,2,4,3,3,7,5,5,3,4,0.40738073232109906
3,3,3,5,3,4,6,8,3,4,4,9,5,4,4,11,7,9,8,4,0.5309587566547956
7,5,6,4,4,6,6,5,11,4,5,9,4,4,4,2,4,8,2,8,0.5251094691733224
3,4,4,6,6,5,7,10,3,3,7,8,7,4,3,2,8,2,8,8,0.5924581722288065
3,8,4,3,6,7,9,5,8,5,6,5,7,3,4,1,7,8,4,7,0.5797326733784055
5,5,6,10,4,4,3,6,3,10,3,11,7,8,4,6,5,5,5,6,0.5162736256340706
2,4,8,6,6,6,5,2,8,1,4,3,7,3,5,7,7,4,5,4,0.4526291181271768
6,7,6,6,6,2,5,8,4,8,6,3,5,0,5,4,4,4,4,2,0.4143535453931062
2,2,5,6,2,2,6,7,5,5,3,3,3,2,5,4,7,7,6,4,0.3912493937632794
5,7,5,0,9,5,6,6,3,5,5,9,4,6,8,6,3,9,4,7,0.5832057051070821
5,4,4,5,4,6,3,3,4,6,6,8,8,5,3,5,8,5,3,4,0.5396574554589141
5,7,5,4,1,7,9,6,4,10,5,3,7,3,5,3,9,7,5,8,0.6521629378253972
7,6,5,4,6,7,5,5,4,8,8,6,8,7,3,4,7,2,5,4,0.4960585977349268
12,3,5,4,7,5,9,3,7,8,7,8,5,8,4,8,4,6,6,4,0.6132877793326523
8,9,2,2,3,4,6,8,8,6,4,5,3,6,4,6,3,3,5,5,0.5115651536601767
3,4,5,5,6,3,5,2,4,6,10,5,7,5,4,2,11,6,4,3,0.5244752821364553
7,6,5,2,3,4,3,4,4,7,4,3,6,4,3,5,8,7,4,5,0.41459746434745953
6,3,2,8,2,6,3,5,3,3,9,6,4,2,5,5,8,10,3,6,0.4798225701814007
1,5,4,6,7,4,4,9,8,4,3,6,9,5,6,1,8,2,7,2,0.45714925100425
9,4,4,1,4,5,4,6,8,5,10,4,4,4,5,5,3,5,4,4,0.5340554021809679
7,4,2,5,2,8,6,4,6,3,4,5,6,5,3,3,8,6,5,4,0.40513947004205636
1,2,7,4,4,4,4,4,7,5,4,5,6,6,1,6,8,3,3,1,0.390134567388898
4,9,9,7,4,7,8,6,5,9,3,2,2,4,5,5,5,4,4,4,0.5473156647353082
4,5,8,5,3,8,5,3,4,3,2,3,2,5,3,4,6,6,9,1,0.40881788298264576
3,3,7,2,5,4,3,3,4,4,1,6,7,2,5,4,4,1,3,6,0.44988460625047644
5,4,6,5,1,5,7,6,5,6,4,6,4,6,4,7,8,5,4,1,0.47812765215956565
4,5,6,6,2,2,3,4,3,2,1,6,4,4,4,6,6,2,10,3,0.36386547430244987
6,5,4,6,5,2,5,6,11,0,8,2,3,6,4,1,3,4,6,3,0.41178924941547035
6,5,6,3,3,3,4,6,4,5,7,5,2,3,1,7,6,1,8,2,0.42977617660390616
4,4,0,3,3,6,4,6,3,1,3,5,4,9,3,3,6,4,6,3,0.39514680321364415
2,4,4,5,1,2,3,3,6,5,3,12,8,5,4,1,2,8,7,6,0.5450596203844412
2,6,2,7,2,6,4,8,11,7,5,5,6,4,2,3,4,4,5,3,0.518920682253327
4,5,4,12,7,4,1,4,3,2,9,1,12,3,5,1,5,11,1,3,0.5056843650901899
3,7,3,4,3,3,7,3,8,8,4,6,2,4,10,7,2,8,1,4,0.45797649107427696
7,7,7,5,3,2,4,6,6,5,2,3,4,6,4,5,8,2,4,4,0.47718060473839263
4,5,6,4,4,6,4,4,6,8,9,4,9,1,9,6,5,3,7,1,0.5759787888206369
9,6,3,6,8,7,3,10,3,4,2,2,7,4,6,5,6,5,4,6,0.5108078344416853
2,4,3,5,3,10,4,6,4,9,9,7,8,7,5,6,3,8,2,3,0.5288747507336362
5,7,4,3,8,4,7,7,5,5,4,3,1,5,2,5,0,3,4,8,0.4921324883497676
2,6,7,9,4,7,6,8,5,7,9,2,5,6,4,7,10,3,6,3,0.615756463317293
5,4,6,2,6,6,10,6,5,4,7,5,6,6,9,5,4,2,7,2,0.5615584638880416
6,8,9,5,9,3,4,4,6,2,7,3,3,5,4,8,3,8,6,3,0.5558397635219207
7,3,6,4,5,4,6,6,6,10,3,4,3,3,7,5,6,6,6,4,0.5325696569827895
5,5,7,7,5,8,5,4,8,3,4,9,9,5,3,3,8,6,5,4,0.47156699912866284
4,5,2,8,4,9,1,3,3,6,6,4,2,5,6,1,6,7,6,3,0.43406196067017605
4,5,6,6,4,3,7,2,9,7,7,6,4,7,7,10,7,1,5,1,0.5803350797322554
8,4,6,9,5,4,5,5,5,1,10,5,5,2,3,7,6,4,2,5,0.4861916484354839
1,8,8,9,5,8,6,5,6,2,2,9,6,6,5,5,4,6,6,4,0.4722701170264939
6,4,5,5,7,8,8,5,5,8,4,4,5,8,2,5,3,5,2,5,0.4918126043028279
6,5,3,9,3,9,5,2,6,5,7,4,3,6,5,5,6,6,4,4,0.5241946261995671
4,6,4,6,6,4,5,9,9,5,5,3,3,5,7,5,8,7,7,3,0.5435704127333993
3,2,5,8,3,11,4,7,4,8,5,6,5,6,5,5,8,9,5,4,0.5329954837230666
5,3,6,5,4,5,4,11,4,5,4,7,12,5,6,3,12,5,4,5,0.4803799151212851
3,6,8,7,7,0,1,5,8,5,4,6,2,3,5,1,5,6,5,7,0.43430359998726326
5,5,4,2,2,5,7,10,9,9,3,4,5,7,4,4,10,3,4,4,0.5614321598200952
3,9,6,5,3,3,5,8,8,6,6,5,5,2,8,4,2,8,7,9,0.5929943208457356
2,4,5,4,7,5,3,1,5,12,4,4,4,5,6,11,2,4,2,5,0.5682938580552761
4,5,3,9,5,5,5,2,5,2,3,7,8,2,5,3,5,8,6,6,0.4657878492153869
8,9,7,4,4,2,4,7,8,6,6,7,2,5,5,8,8,5,3,3,0.5192500097734518
8,3,9,8,3,3,8,3,3,7,3,10,7,7,5,5,6,5,6,6,0.589932335645811
7,9,8,6,4,7,5,5,7,1,6,6,4,2,7,6,3,8,4,4,0.5090371212377194
5,1,5,4,3,4,3,6,3,3,6,3,8,7,4,4,11,2,8,4,0.43361475855251935
5,10,2,10,3,4,3,7,6,4,5,3,1,5,8,6,8,7,6,4,0.520745304812288
5,2,3,7,5,3,3,5,5,2,1,6,5,3,7,10,5,6,3,6,0.4448003464363909
3,2,5,3,1,4,2,4,8,11,7,9,3,7,7,3,7,7,5,8,0.4638167565659088
6,4,6,2,8,2,5,3,4,6,3,6,3,8,6,8,8,2,4,4,0.4530375111746004
3,5,2,2,2,12,4,8,7,4,7,5,6,5,7,2,6,6,8,2,0.4651748797859726
1,8,3,4,11,10,4,4,4,4,5,2,5,6,5,3,4,5,2,1,0.4589487536752752
5,10,4,2,8,4,2,4,2,3,7,7,2,1,4,4,6,7,5,6,0.4848463133948396
7,3,7,4,5,6,5,1,5,3,6,12,5,4,6,4,7,8,6,10,0.5056946069433891
6,2,6,6,4,2,3,3,5,3,5,8,7,7,4,7,4,5,5,7,0.4700988056858728
3,4,5,6,5,5,6,7,4,4,4,6,2,6,6,2,7,5,6,1,0.4587391314713972
4,1,4,5,6,1,3,8,3,5,3,3,4,7,7,7,4,6,9,6,0.3668848499293796
10,6,5,5,5,5,7,8,3,2,2,2,6,1,6,5,5,6,2,2,0.4792694644067486
6,7,5,1,2,7,4,1,7,5,3,4,1,3,5,7,4,5,4,1,0.42693446602862695
10,5,3,4,7,3,7,8,7,1,2,6,11,5,3,9,4,3,4,4,0.515387001174521
9,4,10,4,4,7,4,2,5,9,3,5,3,5,7,7,13,0,9,3,0.5294259774980915
2,7,6,7,4,4,4,5,8,5,3,9,5,3,3,3,1,4,5,3,0.4407657353104507
5,4,6,7,5,4,3,3,11,6,4,6,6,3,5,7,1,5,5,3,0.5000806164774917
4,3,3,11,10,4,3,9,8,9,6,4,3,10,8,4,8,8,5,11,0.6186638023680792
5,5,4,2,5,4,8,7,8,2,5,5,2,6,6,7,4,5,7,4,0.6040897157112411
4,9,4,5,5,8,7,2,6,8,5,8,3,7,4,8,6,6,6,8,0.6434677929417583
10,5,3,3,7,7,6,5,5,4,8,3,3,8,9,3,8,3,4,11,0.6279132484507568
6,3,7,7,3,3,6,4,4,5,8,3,3,6,7,4,5,8,0,3,0.5087838249610662
5,6,2,2,6,6,7,2,7,4,2,5,3,5,5,11,5,5,2,4,0.44238242823011925
11,1,5,4,5,5,7,7,4,3,2,1,3,7,7,8,3,6,5,5,0.5111808609755424
8,3,4,3,6,7,1,8,7,6,6,4,8,6,3,2,3,5,3,3,0.41075773418396294
5,8,5,5,5,5,7,2,4,4,5,6,6,3,4,4,7,4,2,6,0.532707208409189
8,6,8,6,3,11,5,2,5,3,5,4,6,4,7,5,11,9,4,11,0.5716976173800646
5,6,6,3,4,10,3,4,5,6,7,8,4,4,7,1,2,4,5,7,0.5397348804080931
6,5,5,6,2,5,4,5,3,8,3,3,6,11,2,5,7,4,6,3,0.5015416620704575
